Derrick Williams,willide02,2014,3695,1820,-1.761174177,-2.221816154,-3.982990331,-2.210421809,-1.687035707,-3.897457516,-1.975063435,-2.22958444,-4.204647876,-1.344444234,-1.344444234,0,-2.47113035,-2.754571332,-5.225701682,-0.266030037,,Derrick Williams,willide02,2015,3007,1462,-0.839420021,-2.546054965,-3.385474986,-1.440095869,-6.316588587,-7.756684456,-1.019465352,-3.44981092,-4.469276273,-1.280591652,-1.280591652,0,-1.755372002,-4.645087176,-6.400459179,-0.137425634,,,,,,,,,,,,,,,,,,,,,,
Devin Harris,harride01,2014,1998,994,2.352942803,0.284730384,2.637673187,3.58330137,2.335375986,5.918677356,2.702760973,0.715484682,3.418245655,3.132817638,2.55490568,0.577911958,2.961975029,-0.407503041,2.554471988,-0.394531106,,Devin Harris,harride01,2015,3627,1759,2.212135857,0.604744469,2.816880326,-0.050610128,-0.563249832,-0.61385996,1.844162062,0.390410203,2.234572265,4.510053502,4.563219101,-0.053165599,1.809058084,0.157796537,1.966854621,0.282117639,,,,,,,,,,,,,,,,,,,,,,
Dewayne Dedmon,dedmode01,2014,780,390,-1.967172227,1.086841936,-0.880330291,-3.325815113,0.982032124,-2.34378299,-2.312134836,1.189751671,-1.122383165,0.33703573,0.33703573,0,-2.545268223,0.582564299,-1.962703924,0.171655422,,Dewayne Dedmon,dedmode01,2015,1684,845,-3.174954863,0.505116433,-2.669838431,-2.795363036,5.7480757,2.952712664,-3.241148703,1.676289025,-1.564859678,0.5113155,0.5113155,0,-3.703921761,0.782650209,-2.921271551,0.071130182,,,,,,,,,,,,,,,,,,,,,,
Dion Waiters,waitedi01,2014,4071,2072,-0.544203551,-1.635227424,-2.179430975,-0.266189438,2.549715466,2.283526028,-0.466860469,-0.835245421,-1.30210589,1.534820955,1.534820955,0,-0.167278568,-1.119711388,-1.286989956,0.263332517,,Dion Waiters,waitedi01,2015,4490,2208,-0.833243458,-1.229724183,-2.062967641,-0.98634923,-0.579835902,-1.566185132,-0.961879156,-1.172971195,-2.13485035,0.681267034,0.681267034,0,-0.80774024,-0.711247216,-1.518987456,0.467294888,,,,,,,,,,,,,,,,,,,,,,
Dirk Nowitzki,nowitdi01,2014,5793,2891,3.81473376,0.286485266,4.101219026,3.593235474,0.051525101,3.644760575,3.93169125,0.261370689,4.193061939,10.23313932,10.0573137,0.17582562,5.124266692,0.539025386,5.663292079,0.000699376,,Dirk Nowitzki,nowitdi01,2015,5014,2463,2.018731781,-0.656441332,1.362290449,2.370671481,-3.506508143,-1.135836662,2.145248891,-1.294907304,0.850341586,4.520110871,4.28758151,0.232529362,2.688561405,-1.232385785,1.45617562,-0.36492077,,,,,,,,,,,,,,,,,,,,,,
Donald Sloan,sloando01,2014,806,407,-3.074286042,-2.418224965,-5.492511007,-6.278962047,-2.815134374,-9.094096421,-3.90454956,-2.721777653,-6.626327213,-0.794966335,-0.740248586,-0.054717748,-3.858251723,-2.864797743,-6.723049465,-1.295979229,,Donald Sloan,sloando01,2015,2180,1107,-0.711018136,-2.096404872,-2.807423007,-2.961092754,-0.163553635,-3.124646389,-1.20488313,-1.835356011,-3.040239141,-0.160700584,-0.160700584,0,-1.551750937,-2.099951713,-3.65170265,-1.886005835,,,,,,,,,,,,,,,,,,,,,,
Donatas Motiejunas,motiedo01,2014,1994,952,-2.532222622,-0.604858216,-3.137080838,-2.77708689,3.278923236,0.501836346,-2.809352222,0.156871023,-2.652481199,0.047746224,0.047746224,0,-2.464723801,-0.086181975,-2.550905776,0.770155443,,Donatas Motiejunas,motiedo01,2015,4102,2037,-0.754216887,1.088692833,0.334475946,-0.20672324,-0.541934027,-0.748657267,-0.712105206,0.770613477,0.058508272,2.922625969,2.922625969,0,-0.539291901,1.113020621,0.57372872,0.125067964,,,,,,,,,,,,,,,,,,,,,,
Dorell Wright,wrighdo01,2014,2192,1072,0.251377547,0.144104465,0.395482013,-1.955310905,-0.449732498,-2.405043403,-0.251066488,0.028919716,-0.222146772,1.381942545,1.62388203,-0.241939485,-0.137075291,-0.796900882,-0.933976173,0.213077931,,Dorell Wright,wrighdo01,2015,1208,592,2.249396548,1.975961199,4.225357747,1.399158385,0.587029614,1.986187999,2.195451617,1.778509015,3.973960632,2.035799089,2.035799089,0,2.156748624,1.484856171,3.641604795,0.231593276,,,,,,,,,,,,,,,,,,,,,,
Draymond Green,greendr01,2014,4191,2025,-0.315811703,5.155998656,4.840186953,-2.382949452,3.017522888,0.634573437,-0.755749944,4.954846467,4.199096522,7.318820698,5.648141338,1.670679361,-0.55516674,5.963503999,5.408337258,0.806419438,,Draymond Green,greendr01,2015,6795,3274,1.100895489,5.141914566,6.242810055,4.632494246,5.713029959,10.3455242,1.852778788,5.481163784,7.333942571,17.32993164,11.97946444,5.350467196,2.408012219,6.103790979,8.511803198,1.577861986,,,,,,,,,,,,,,,,,,,,,,
Drew Gooden,goodedr01,2014,1034,541,0.777509098,0.901801141,1.679310239,0.969735089,-2.006507417,-1.036772328,0.846420311,0.263130372,1.109550683,1.081329621,0.580786318,0.500543303,0.996876552,0.148816643,1.145693195,-0.597938015,,Drew Gooden,goodedr01,2015,2066,1042,0.144029171,1.259527852,1.403557024,-0.565520162,-0.198852993,-0.764373155,0.007901991,0.988144469,0.99604646,1.995389574,1.810497563,0.184892011,-0.426533737,0.535274748,0.108741012,-0.085467187,,,,,,,,,,,,,,,,,,,,,,
Dwight Buycks,buyckdw01,2014,286,146,-6.425433903,-0.261268901,-6.686702804,-0.913891428,-0.214432109,-1.128323538,-5.696399132,-0.257892234,-5.954291366,-0.237215761,-0.237215761,0,-3.760921364,-1.185666009,-4.946587373,-0.590449941,,Dwight Buycks,buyckdw01,2015,242,123,-2.833962539,-5.887422297,-8.721384836,-3.464106498,-5.328314333,-8.792420831,-3.084585699,-6.068754915,-9.153340614,-0.401682927,-0.401682927,0,-4.490377528,-6.565256108,-11.05563364,-0.037264039,,,,,,,,,,,,,,,,,,,,,,
Dwight Howard,howardw01,2014,5254,2627,-0.479256905,2.35278371,1.873526805,0.983478744,1.125389371,2.108868115,-0.270564923,2.231949217,1.961384294,6.333424093,5.759380696,0.574043397,0.137394369,2.044763301,2.18215767,0.021496001,,Dwight Howard,howardw01,2015,3698,1797,-1.42940927,2.724682951,1.295273681,2.689554594,4.091425584,6.780980178,-0.684758039,3.150808301,2.466050262,4.81071122,2.281175544,2.529535676,-0.044241952,2.897477234,2.853235282,0.156947106,,,,,,,,,,,,,,,,,,,,,,
Dwyane Wade,wadedw01,2014,4756,2468,1.838146796,-0.940392493,0.897754303,-1.868403635,0.672944365,-1.19545927,1.070551289,-0.654134306,0.416416982,3.982435319,3.666342975,0.316092345,2.275010127,-0.826672029,1.448338098,0.954042127,,Dwyane Wade,wadedw01,2015,3803,1971,1.635270613,-2.278784249,-0.643513636,2.450133396,-2.576100249,-0.125966854,1.991745311,-2.458077416,-0.466332106,2.319969841,2.319969841,0,2.001985827,-2.900738215,-0.898752388,0.981459124,,,,,,,,,,,,,,,,,,,,,,
Earl Clark,clarkea01,2014,1532,768,-3.406897622,-2.863434856,-6.270332478,-3.859866144,-1.293240632,-5.153106776,-3.68409912,-2.679016182,-6.363115302,-1.424131332,-1.424131332,0,-2.814723134,-3.15816103,-5.972884165,0.136030348,,Earl Clark,clarkea01,2015,223,106,-4.8437432,-1.315466194,-6.159209394,-9.317211189,1.264375454,-8.052835735,-6.036004269,-0.809855309,-6.845859578,-0.228199696,-0.098399053,-0.129800643,-5.100151905,-2.226990293,-7.327142198,0.982917588,,,,,,,,,,,,,,,,,,,,,,
Ed Davis,davised01,2014,1895,981,-1.3548703,1.521792954,0.166922654,-0.738970526,3.88776894,3.148798414,-1.302797157,2.075845355,0.773048198,1.755741707,1.677074566,0.078667141,-1.733291129,1.334085973,-0.399205156,-0.562408411,,Ed Davis,davised01,2015,3663,1840,1.122901199,0.661896822,1.784798021,1.101206823,-1.317871672,-0.216664849,1.207631462,0.36950531,1.577136772,4.021977666,4.021977666,0,0.399544764,-0.000124981,0.399419783,-0.948985526,,,,,,,,,,,,,,,,,,,,,,
Ekpe Udoh,udohek01,2014,1550,804,-5.098655192,-3.664719267,-8.763374458,-0.754822656,-2.562684671,-3.317507327,-4.498321764,-3.571001215,-8.069322979,-2.160933572,-2.160933572,0,-4.44534986,-3.994668163,-8.440018023,-0.925612297,,Ekpe Udoh,udohek01,2015,291,140,-4.223174722,-0.651713337,-4.874888059,-1.77418628,4.675416785,2.901230505,-3.966628523,0.374934751,-3.591693772,-0.061106832,-0.062697961,0.001591129,-2.592957093,-0.70597176,-3.298928853,0.602123124,,,,,,,,,,,,,,,,,,,,,,
Elliot Williams,williel01,2014,2455,1157,-2.540079482,-4.36225771,-6.902337191,-6.819313063,-0.253411821,-7.072724884,-3.505226847,-3.701855119,-7.207081966,-2.654154834,-2.654154834,0,-3.898273559,-3.811366528,-7.709640087,0.843326411,,Elliot Williams,williel01,2015,236,119,0.86413641,-3.635630171,-2.771493761,1.08647944,3.572626653,4.659106094,0.971525858,-2.343700094,-1.372174236,0.082723802,0.082723802,0,1.206903649,-2.323731824,-1.116828174,-0.307839319,,,,,,,,,,,,,,,,,,,,,,
Elton Brand,brandel01,2014,3012,1495,-2.060524311,1.645832731,-0.41469158,0.729660097,-2.691198671,-1.961538573,-1.60968179,0.830801755,-0.778880035,1.502412873,1.390885358,0.111527515,-0.899790409,0.155944221,-0.743846189,-0.318075338,,Elton Brand,brandel01,2015,975,490,-4.078737483,2.782646578,-1.296090905,-2.582285358,0.48223528,-2.100050078,-4.028092436,2.42892153,-1.599170906,0.288135481,0.29449664,-0.006361159,-3.790433003,1.225372375,-2.565060628,-0.405513608,,,,,,,,,,,,,,,,,,,,,,
Enes Kanter,kanteen01,2014,4136,2138,-3.045493729,-1.796735856,-4.842229585,-2.917159091,-3.951842977,-6.869002068,-3.154783558,-2.292582353,-5.447365911,-2.917464345,-2.917464345,0,-3.164000408,-1.930351172,-5.094351579,-0.809841887,,Enes Kanter,kanteen01,2015,4210,2135,-0.057597318,-0.749247682,-0.806845001,2.515447775,-5.042944578,-2.527496803,0.480713152,-1.698082276,-1.217369124,1.573359478,1.573359478,0,0.607076393,-0.89456778,-0.287491387,-0.206042416,,,,,,,,,,,,,,,,,,,,,,
Eric Bledsoe,bledser01,2014,2880,1416,2.449994667,1.559683642,4.00967831,-2.551535996,4.248617534,1.697081538,1.505533513,2.20863189,3.714165403,4.69933706,4.69933706,0,1.141160407,2.286048927,3.427209334,0.602698247,,Eric Bledsoe,bledser01,2015,5710,2800,1.682818129,0.786930923,2.469749052,1.338989922,2.322159472,3.661149394,1.725593553,1.16173159,2.887325143,8.142139031,8.142139031,0,1.766942918,2.004757495,3.771700413,1.058364496,,,,,,,,,,,,,,,,,,,,,,
Eric Gordon,gordoer01,2014,4061,2057,1.033552093,-3.367577412,-2.334025319,-1.433187646,-5.161276461,-6.594464107,0.570065902,-3.899233568,-3.329167666,-0.612243671,-0.612243671,0,0.145524457,-3.655498288,-3.509973831,0.697156928,,Eric Gordon,gordoer01,2015,4161,2161,1.051117221,-2.615291382,-1.564174161,-0.449028495,-1.419053399,-1.868081893,0.767923684,-2.521772214,-1.753848529,1.099684724,1.394876391,-0.295191666,0.455940037,-2.259395453,-1.803455417,0.041622359,,,,,,,,,,,,,,,,,,,,,,
Ersan Ilyasova,ilyaser01,2014,2894,1478,-1.990232566,0.462360687,-1.527871879,-3.809054683,1.057472142,-2.751582541,-2.424917989,0.694521348,-1.73039664,0.770354431,0.770354431,0,-1.865717379,0.263558492,-1.602158886,0.186677636,,Ersan Ilyasova,ilyaser01,2015,2904,1461,1.239444352,1.120714854,2.360159206,2.886158379,-3.219017595,-0.332859216,1.712813692,0.249544538,1.96235823,3.535659338,3.568140222,-0.032480884,1.656535742,0.776435683,2.432971424,0.757223464,,,,,,,,,,,,,,,,,,,,,,
E'Twaun Moore,mooreet01,2014,3033,1506,-0.484874447,0.397875965,-0.086998482,-3.294370521,3.115817429,-0.178553091,-1.039411462,1.018201293,-0.021210169,2.092372406,2.092372406,0,-1.875806233,0.138960898,-1.736845335,-0.19779644,,E'Twaun Moore,mooreet01,2015,1034,513,-0.679045669,0.554761059,-0.12428461,-0.745389731,0.4252291,-0.320160632,-0.776863233,0.550230834,-0.226632399,0.657300855,0.524850367,0.132450488,-0.368269169,0.134811625,-0.233457544,-0.400462823,,,,,,,,,,,,,,,,,,,,,,
Evan Fournier,fournev01,2014,3187,1503,-0.998948385,-1.969197697,-2.968146081,-2.818693325,4.318981019,1.500287694,-1.429446653,-0.754465923,-2.183912576,0.437912241,0.437912241,0,-1.64509212,-1.014324928,-2.659417048,0.843843952,,Evan Fournier,fournev01,2015,3286,1661,0.111278701,-1.946939363,-1.835660662,0.095007302,0.394994628,0.49000193,0.16793346,-1.547191302,-1.379257843,1.160070707,1.160070707,0,-0.394983189,-1.536858795,-1.931841984,-0.12828942,,,,,,,,,,,,,,,,,,,,,,
Evan Turner,turneev01,2014,5377,2606,-2.272467914,-2.396985014,-4.669452928,-2.302671003,0.026678488,-2.275992514,-2.313129724,-2.013744272,-4.326873996,-2.183547083,-1.641010463,-0.54253662,-2.552240942,-2.069070684,-4.621311626,0.744414126,,Evan Turner,turneev01,2015,4824,2378,-1.65432582,0.797941596,-0.856384224,-2.116413563,-1.87662049,-3.993034053,-1.837149075,0.276924507,-1.560224568,1.458917492,1.212532508,0.246384983,-1.512359727,0.12093192,-1.391427807,0.228079558,,,,,,,,,,,,,,,,,,,,,,
Francisco Garcia,garcifr01,2014,2295,1105,-0.022449363,-2.171721839,-2.194171202,-1.624105995,2.154662282,0.530556287,-0.423570216,-1.422935457,-1.846505674,0.511233199,0.548117317,-0.036884118,-0.600011646,-1.297985104,-1.897996751,0.16895108,,Francisco Garcia,garcifr01,2015,398,200,-3.273364712,-2.667024754,-5.940389466,-4.611997799,2.345000883,-2.266996916,-3.793891912,-1.827916898,-5.62180881,-0.292934645,-0.292934645,0,-3.146436682,-1.263680291,-4.410116973,-0.034270771,,,,,,,,,,,,,,,,,,,,,,
Gal Mekel,mekelga01,2014,612,292,-6.09320555,-4.942075571,-11.03528112,-1.384258054,-0.534595345,-1.918853399,-5.519986337,-4.333734233,-9.85372057,-1.060915278,-1.060915278,0,-4.524730246,-5.344639687,-9.869369933,0.236941533,,Gal Mekel,mekelga01,2015,83,43,-6.515979254,1.830720348,-4.685258906,-3.174222116,1.607413057,-1.566809058,-6.264805461,1.911135083,-4.353670378,-0.034282111,-0.034282111,0,-7.554298245,-0.006066889,-7.560365134,-2.453551492,,,,,,,,,,,,,,,,,,,,,,
Garrett Temple,templga01,2014,1314,647,-2.708188866,2.721569551,0.013380686,-5.852628532,0.302595349,-5.550033182,-3.514850186,2.331676621,-1.183173565,0.546449969,0.585877814,-0.039427845,-3.134509939,1.17767339,-1.956836548,0.12664239,,Garrett Temple,templga01,2015,1547,761,-0.480227842,0.320184209,-0.160043633,-5.969599472,0.892687404,-5.076912068,-1.649018746,0.426724868,-1.222293878,0.602608795,0.735857892,-0.133249097,-1.478531156,0.88509324,-0.593437916,0.473236917,,,,,,,,,,,,,,,,,,,,,,
Gary Neal,nealga01,2014,2395,1218,-0.185625004,-4.66201183,-4.847636835,-2.271402891,-2.803008355,-5.074411246,-0.561701044,-4.541140162,-5.102841206,-1.465710802,-1.270757295,-0.194953507,-0.757757328,-4.845937791,-5.603695119,-0.031989386,,Gary Neal,nealga01,2015,2377,1193,-0.426654066,-4.424480788,-4.851134854,-1.817210817,-0.298610755,-2.115821572,-0.669906223,-3.84130377,-4.511209992,-1.090525867,-1.090525867,0,-1.13734879,-3.849299821,-4.98664861,-0.057380428,,,,,,,,,,,,,,,,,,,,,,
George Hill,hillge01,2014,5976,3121,0.085717719,2.318509899,2.404227618,0.026658735,1.785019102,1.811677837,0.119170291,2.276550167,2.395720458,8.112636154,6.368610847,1.744025307,-0.4729054,2.964683411,2.491778011,-1.51819782,,George Hill,hillge01,2015,2477,1267,3.498475813,1.661286414,5.159762227,4.314276198,1.56180605,5.876082248,3.920353565,1.718911904,5.639265469,5.372806315,5.372806315,0,3.667108764,1.920095454,5.587204218,-0.887878226,,,,,,,,,,,,,,,,,,,,,,
Gerald Green,greenge01,2014,4762,2330,1.580770606,-0.589697824,0.991072782,-0.254855666,-3.993586616,-4.248442282,1.250401389,-1.341899816,-0.091498427,3.196730783,3.196730783,0,1.468286667,-0.915858101,0.552428566,1.10455816,,Gerald Green,greenge01,2015,2977,1446,2.110709958,-1.816458328,0.29425163,1.697454101,-2.325909478,-0.628455377,2.172144667,-2.028022989,0.144121677,2.159815458,2.159815458,0,1.751125491,-1.704418968,0.046706523,1.10842113,,,,,,,,,,,,,,,,,,,,,,
Gerald Henderson,hendege02,2014,4984,2580,-1.393537322,0.106887268,-1.286650054,-2.436761292,-1.142633372,-3.579394665,-1.659677486,-0.175459442,-1.835136928,1.195514307,1.133215119,0.062299188,-2.155565576,-0.016178045,-2.171743621,-0.861678237,,Gerald Henderson,hendege02,2015,4535,2315,-1.214061087,0.69362574,-0.520435347,0.00115939,2.500266346,2.501425736,-0.963137834,1.096341928,0.133204094,3.400445536,3.400445536,0,-1.480735616,0.853881688,-0.626853928,-0.139229747,,,,,,,,,,,,,,,,,,,,,,
Gerald Wallace,wallage01,2014,2813,1416,-1.985414293,1.760985525,-0.224428768,-2.184432231,0.364164309,-1.820267922,-2.130728698,1.604068428,-0.52666027,1.613527774,1.613527774,0,-2.1904523,0.475589858,-1.714862442,0.435381427,,Gerald Wallace,wallage01,2015,583,290,-2.965431156,1.031229174,-1.934201982,1.786323636,-0.684880415,1.101443221,-2.127817285,0.72643963,-1.401377655,0.20467749,0.243024072,-0.038346582,-2.498943205,-0.084738877,-2.583682082,0.494333062,,,,,,,,,,,,,,,,,,,,,,
Giannis Antetokounmpo,antetgi01,2014,3724,1897,-1.57648274,0.103768727,-1.472714013,0.823386234,0.333630118,1.157016352,-1.141213935,0.23340087,-0.907813065,1.784034014,1.784034014,0,-1.203197919,-0.543034207,-1.746232126,0.057802805,,Giannis Antetokounmpo,antetgi01,2015,5420,2742,-0.41091697,-0.164904602,-0.575821573,-2.345475769,-0.894606886,-3.240082655,-0.802795579,-0.358578646,-1.161374225,2.211484865,2.177014905,0.03446996,-1.430495108,0.393751583,-1.036743526,-0.463301183,,,,,,,,,,,,,,,,,,,,,,
Gigi Datome,datomlu01,2014,484,238,-3.85187972,-2.856306995,-6.708186715,0.864833152,5.951015514,6.815848667,-3.068421313,-1.124502663,-4.192923976,-0.175566764,-0.175566764,0,-1.857192977,-2.68019969,-4.537392667,0.194866683,,Gigi Datome,datomlu01,2015,452,223,1.036208936,-2.525593473,-1.489384537,0.668379146,5.997140038,6.665519184,1.04914003,-0.898851024,0.150289006,0.346000416,0.393327324,-0.047326907,0.661691544,-3.022334299,-2.360642755,0.122789646,,,,,,,,,,,,,,,,,,,,,,
Glen Davis,davisgl01,2014,3600,1820,-3.190652794,0.309107065,-2.88154573,-2.223982473,0.217564117,-2.006418355,-3.157340349,0.325585802,-2.831754547,-0.046484845,-0.093243742,0.046758897,-3.114056425,0.523598459,-2.590457966,-0.852721845,,Glen Davis,davisgl01,2015,2144,1048,-4.160042675,1.468671121,-2.691371555,-9.542087474,0.381752899,-9.160334575,-5.591785555,1.308395638,-4.283389917,-0.822670825,-0.734296099,-0.088374726,-4.501014707,1.039180954,-3.461833752,-0.216710192,,,,,,,,,,,,,,,,,,,,,,
Glen Rice,ricegl02,2014,222,109,-4.582927974,3.344382318,-1.238545655,-8.359901665,9.784214198,1.424312533,-5.628627372,4.884130034,-0.744497338,0.112323611,0.112323611,0,-4.427205368,2.146415789,-2.280789579,0.682834242,,Glen Rice,ricegl02,2015,84,43,-5.485701452,-6.012883599,-11.49858505,-11.69365834,-7.272082107,-18.96574045,-7.108600346,-6.683571981,-13.79217233,-0.241959868,-0.241959868,0,-8.1503614,-6.125096767,-14.27545817,-0.114770061,,,,,,,,,,,,,,,,,,,,,,
Goran Dragic,dragigo01,2014,5389,2668,4.374517058,-0.049753991,4.324763067,5.471925864,1.130412922,6.602338785,4.826053679,0.191101625,5.017155304,10.5505868,10.5505868,0,4.465946486,0.681530218,5.147476705,-0.201129559,,Goran Dragic,dragigo01,2015,5349,2640,1.726520736,-1.657344343,0.069176393,2.064458258,-0.915869344,1.148588914,1.915690786,-1.596337057,0.319353729,4.178566724,4.178566724,0,1.442362051,-1.027782942,0.414579109,0.361325318,,,,,,,,,,,,,,,,,,,,,,
Gordon Hayward,haywago01,2014,5431,2800,0.548478026,0.050927738,0.599405764,0.834235408,-0.670820975,0.163414433,0.690428288,-0.052275284,0.638153004,4.881546039,4.881546039,0,0.938245157,0.059201443,0.9974466,0.819728567,,Gordon Hayward,haywago01,2015,5027,2618,2.87932375,0.184123279,3.063447029,3.626483161,0.341462582,3.967945743,3.23215027,0.202423668,3.434573939,8.34323364,8.34323364,0,3.122023102,0.454836253,3.576859355,0.957417579,,,,,,,,,,,,,,,,,,,,,,
Gorgui Dieng,dienggo01,2014,1674,818,-2.975330409,0.192150414,-2.783179995,-4.584161672,0.880595992,-3.703565679,-3.527869507,0.359879409,-3.167990098,-0.173776578,-0.173776578,0,-3.104763716,0.372327707,-2.732436009,-0.367787069,,Gorgui Dieng,dienggo01,2015,4381,2193,-1.243222113,-0.752962819,-1.996184933,-0.934061909,-0.700225086,-1.634286994,-1.236862535,-0.672575066,-1.909437601,0.938810755,0.938810755,0,-1.849932826,-0.65670987,-2.506642696,-0.170087317,,,,,,,,,,,,,,,,,,,,,,
Greg Monroe,monrogr01,2014,5398,2690,-0.196694677,-0.082372106,-0.279066783,2.34186027,-1.317454003,1.024406267,0.332133196,-0.289684223,0.042448972,3.834930711,3.834930711,0,0.437997579,-0.328420387,0.109577192,0.061757248,,Greg Monroe,monrogr01,2015,4197,2137,0.271258792,0.01399388,0.285252672,-1.784680594,0.998565,-0.786115593,-0.123473016,0.243508564,0.120035548,3.120727459,3.120727459,0,0.094072172,0.47019515,0.564267322,-0.259406097,,,,,,,,,,,,,,,,,,,,,,
Greg Smith,smithgr02,2014,208,100,0.647076721,-2.105710049,-1.458633328,-1.973793374,-2.84238803,-4.816181404,0.084887509,-2.382384863,-2.297497355,0.023094182,0.023094182,0,-1.1020295,-2.620392631,-3.722422132,0.031146475,,Greg Smith,smithgr02,2015,745,364,-3.04598789,-2.815426875,-5.861414765,-6.517846348,4.011553616,-2.506292732,-3.960095836,-1.563452269,-5.523548105,-0.522726201,-0.532246656,0.009520455,-4.339145637,-1.69528113,-6.034426766,-0.19526141,,,,,,,,,,,,,,,,,,,,,,
Greg Stiemsma,stiemgr01,2014,1950,1007,-3.418579344,-0.357633278,-3.776212622,-5.62080048,0.605801815,-5.014998665,-4.070482847,-0.153773789,-4.224256636,-0.752336829,-0.752336829,0,-3.656303204,0.476338985,-3.179964219,-0.645071277,,Greg Stiemsma,stiemgr01,2015,138,68,-3.721779165,-2.644776218,-6.366555383,-6.506588458,-9.671034709,-16.17762317,-4.591263061,-4.262036559,-8.85329962,-0.223923553,-0.2710159,0.047092347,-3.804737934,-5.188547487,-8.993285421,1.320383894,,,,,,,,,,,,,,,,,,,,,,
Greivis Vasquez,vasqugr01,2014,3793,1969,0.439042689,-0.749295983,-0.310253294,0.335866071,4.194317573,4.530183643,0.429884899,0.238802891,0.66868779,3.448279182,2.446784871,1.001494311,0.06673724,-0.81149418,-0.74475694,-1.061973829,,Greivis Vasquez,vasqugr01,2015,4120,2092,-0.276371705,-2.449281372,-2.725653077,-0.986228526,-2.0276242,-3.013852725,-0.510263892,-2.478473876,-2.988737768,-0.254315525,-0.060149857,-0.194165668,0.061976092,-2.535926874,-2.473950782,-0.964695517,,,,,,,,,,,,,,,,,,,,,,
Harrison Barnes,barneha02,2014,4866,2360,-2.027295118,-0.242044874,-2.269339992,-7.070030347,-1.517628173,-8.58765852,-3.202978166,-0.5754227,-3.778400866,-1.227514908,-1.584272799,0.356757891,-3.442218517,-0.106334823,-3.548553341,-0.147424428,,Harrison Barnes,barneha02,2015,6238,2999,-0.625708736,-0.203818807,-0.829527543,-0.268201662,1.844961671,1.576760008,-0.620501695,0.146708891,-0.473792803,3.50200973,2.751170885,0.750838845,-0.686162551,0.22274811,-0.463414442,-0.036349881,,,,,,,,,,,,,,,,,,,,,,
Hedo Turkoglu,turkohe01,2014,874,433,-0.640309219,1.38429122,0.743982001,-2.373249278,1.413529513,-0.959719765,-1.122425781,1.434959115,0.312533334,0.690311638,0.459628065,0.230683573,-0.663869383,1.496208308,0.832338926,0.203706041,,Hedo Turkoglu,turkohe01,2015,1541,760,-0.562480348,-0.497960632,-1.06044098,-4.822392539,-1.546160307,-6.368552846,-1.484175963,-0.759857353,-2.244033316,0.193993191,0.303107324,-0.109114133,-0.118505518,-1.435278644,-1.553784162,0.17756727,,,,,,,,,,,,,,,,,,,,,,
Henry Sims,simshe01,2014,1776,875,-0.765872497,-0.337443561,-1.103316058,-1.493652979,0.309287972,-1.184365007,-0.88658258,-0.174063179,-1.060645759,0.758723705,0.758723705,0,-1.0895588,-0.509473633,-1.599032433,0.182394097,,Henry Sims,simshe01,2015,2846,1399,-2.776003127,-1.893092852,-4.669095979,-4.427200238,-1.34923826,-5.776438498,-3.142223805,-1.897388924,-5.039612729,-1.644304679,-1.644304679,0,-3.248399846,-2.046593796,-5.294993643,0.589609534,,,,,,,,,,,,,,,,,,,,,,
Hollis Thompson,thompho01,2014,3639,1742,-0.757346955,-2.944972378,-3.702319333,0.877256291,-2.73762808,-1.860371789,-0.422630599,-3.018584402,-3.441215001,-0.613749898,-0.613749898,0,-1.444283806,-3.046211111,-4.490494916,-0.090578776,,Hollis Thompson,thompho01,2015,3645,1776,-0.896992051,-1.099702368,-1.99669442,-1.882837355,-0.607402669,-2.490240024,-1.066890636,-1.064453627,-2.131344263,0.56373952,0.56373952,0,-1.754094152,-1.066019812,-2.820113964,0.541618258,,,,,,,,,,,,,,,,,,,,,,
Ian Clark,clarkia01,2014,346,172,-2.939601277,-4.614993461,-7.554594738,-3.231047061,6.589508336,3.358461275,-3.096708193,-2.470009938,-5.56671813,-0.249987632,-0.249987632,0,-2.85659162,-3.083321891,-5.939913511,1.08969581,,Ian Clark,clarkia01,2015,389,192,-1.306904176,0.435435858,-0.871468318,-1.702071633,-0.420423182,-2.122494815,-1.448636745,0.284935776,-1.16370097,0.148272948,0.148272948,0,-1.37048758,-0.58930389,-1.95979147,0.422622832,,,,,,,,,,,,,,,,,,,,,,
Ian Mahinmi,mahinia01,2014,2928,1489,-3.069157379,3.924014252,0.854856873,-6.086997504,1.87735405,-4.209643454,-3.854013914,3.624586707,-0.229427206,1.925716795,1.652914698,0.272802098,-4.608425097,3.709411444,-0.899013652,0.204237438,,Ian Mahinmi,mahinia01,2015,2264,1146,-3.109953068,2.733743255,-0.376209814,-0.60805072,0.708495769,0.10044505,-2.770728638,2.432057486,-0.338671152,1.41023173,1.41023173,0,-2.772579624,2.493726616,-0.278853008,0.024063743,,,,,,,,,,,,,,,,,,,,,,
Iman Shumpert,shumpim01,2014,3740,1962,-0.948338879,0.077432834,-0.870906046,2.144208471,4.53349439,6.677702861,-0.361584538,1.048552417,0.686967879,3.427341462,3.427341462,0,-0.023199624,1.977589388,1.954389764,-0.365377223,,Iman Shumpert,shumpim01,2015,4330,2240,0.185417918,1.440422549,1.625840467,1.938562049,2.097686435,4.036248485,0.521047186,1.666404366,2.187451552,5.669009346,3.644613351,2.024395994,1.131398233,1.773132931,2.904531164,-0.162130205,,,,,,,,,,,,,,,,,,,,,,
